"id","film.person","film.href","film","film.person.href","award","Year","Won","past.nom","past.win","other.wins","other.noms","runtime","drama","comedy","biopic","rom","action","date","tiff.premiere","bafta","globes","sag","dga","script.nom","edit.nom","direct.nom","picture.nom","domestic.gross","budget","rating","adapted","age","wga","eddie","Hot","Dark","Ethnicity","Sexuality","Nationality","fall","white","black","american","british","R.rated","critic"
"The Aviator Best Supporting Actress","Cate Blanchett","http://www.imdb.com/title/tt0338751/","The Aviator","http://www.imdb.com/name/nm0000949/","Best Supporting Actress",2005,1,1,0,55,70,170,1,0,1,0,0,"December",0,1,0,1,0,1,1,1,1,102.61033,110,"PG-13",0,36,0,1,0,0,"White","Straight","Australia",1,1,0,0,0,0,0
"The Best Little Whorehouse in Texas Best Supporting Actor","Charles Durning","http://www.imdb.com/title/tt0083642/","The Best Little Whorehouse in Texas","http://www.imdb.com/name/nm0001164/","Best Supporting Actor",1983,0,0,0,2,NA,114,0,1,0,0,0,"July",0,0,0,NA,0,0,0,0,0,69.701637,20.5,"R",1,60,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Big Chill Best Picture",NA,"http://www.imdb.com/title/tt0085244/","The Big Chill",NA,"Best Picture",1984,0,NA,NA,4,4,105,1,1,0,0,0,"September",0,0,0,NA,0,1,0,0,1,56.342711,NA,"R",0,NA,0,0,0,1,NA,NA,NA,0,NA,NA,NA,NA,1,NA
"The Big Chill Best Supporting Actress","Glenn Close","http://www.imdb.com/title/tt0085244/","The Big Chill","http://www.imdb.com/name/nm0000335/","Best Supporting Actress",1984,0,1,0,4,4,105,1,1,0,0,0,"September",0,0,0,NA,0,1,0,0,1,56.342711,NA,"R",0,37,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,NA
"The Black Stallion Best Supporting Actor","Mickey Rooney","http://www.imdb.com/title/tt0078872/","The Black Stallion","http://www.imdb.com/name/nm0001682/","Best Supporting Actor",1980,0,4,0,7,4,118,0,0,0,0,1,"October",0,0,0,NA,0,0,1,0,0,37.799643,2.7,"G",1,60,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"The Blind Side Best Actress","Sandra Bullock","http://www.imdb.com/title/tt0878804/","The Blind Side","http://www.imdb.com/name/nm0000113/","Best Actress",2010,1,0,0,7,22,129,1,0,1,0,0,"November",0,0,1,1,0,0,0,0,1,255.959475,29,"PG-13",1,46,0,0,1,0,"White","Straight","United States",1,1,0,1,0,0,0
"The Blind Side Best Picture",NA,"http://www.imdb.com/title/tt0878804/","The Blind Side",NA,"Best Picture",2010,0,NA,NA,7,22,129,1,0,1,0,0,"November",0,0,0,0,0,0,0,0,1,255.959475,29,"PG-13",1,NA,0,0,1,0,NA,NA,NA,1,NA,NA,NA,NA,0,0
"The Bostonians Best Actress","Vanessa Redgrave","http://www.imdb.com/title/tt0086992/","The Bostonians","http://www.imdb.com/name/nm0000603/","Best Actress",1985,0,4,1,3,3,122,1,0,0,1,0,"August",0,0,0,NA,0,0,0,0,0,1.0097,NA,"Unrated",1,48,0,0,0,0,"White","Straight","Great Britain",0,1,0,0,1,0,NA
"The Boys from Brazil Best Actor","Laurence Olivier","http://www.imdb.com/title/tt0077269/","The Boys from Brazil","http://www.imdb.com/name/nm0000059/","Best Actor",1979,0,10,1,1,7,125,1,0,0,0,0,"October",0,0,0,NA,0,0,1,0,0,19,12,"R",1,72,0,0,0,0,"White","Bisexual","Great Britain",0,1,0,0,1,1,NA
"The Bridges of Madison County Best Actress","Meryl Streep","http://www.imdb.com/title/tt0112579/","The Bridges of Madison County","http://www.imdb.com/name/nm0000658/","Best Actress",1996,0,9,2,7,10,135,1,0,0,1,0,"June",0,0,0,0,0,0,0,0,0,71.516617,24,"PG-13",1,47,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,0
"The Buddy Holly Story Best Actor","Gary Busey","http://www.imdb.com/title/tt0077280/","The Buddy Holly Story","http://www.imdb.com/name/nm0000997/","Best Actor",1979,0,0,0,4,3,114,1,0,1,0,0,"May",0,0,0,NA,0,0,0,0,0,14.3634,NA,"PG",1,35,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"The China Syndrome Best Actor","Jack Lemmon","http://www.imdb.com/title/tt0078966/","The China Syndrome","http://www.imdb.com/name/nm0000493/","Best Actor",1980,0,5,2,7,10,122,1,0,0,0,0,"March",0,1,0,NA,0,1,0,0,0,51.718367,NA,"PG",0,55,1,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"The China Syndrome Best Actress","Jane Fonda","http://www.imdb.com/title/tt0078966/","The China Syndrome","http://www.imdb.com/name/nm0000404/","Best Actress",1980,0,4,2,7,10,122,1,0,0,0,0,"March",0,1,0,NA,0,1,0,0,0,51.718367,NA,"PG",0,43,1,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"The Cider House Rules Best Director","Lasse Hallström","http://www.imdb.com/title/tt0124315/","The Cider House Rules","http://www.imdb.com/name/nm0002120/","Best Director",2000,0,NA,NA,7,28,126,1,0,0,1,0,"December",1,0,0,0,0,1,1,1,1,57.545092,24,"PG-13",1,54,0,0,1,0,"White","Straight","Sweden",1,1,0,0,0,0,0
"The Cider House Rules Best Picture",NA,"http://www.imdb.com/title/tt0124315/","The Cider House Rules",NA,"Best Picture",2000,0,NA,NA,7,28,126,1,0,0,1,0,"December",1,0,0,0,0,1,1,1,1,57.545092,24,"PG-13",1,NA,0,0,1,0,NA,NA,NA,1,NA,NA,NA,NA,0,0
"The Cider House Rules Best Supporting Actor","Michael Caine","http://www.imdb.com/title/tt0124315/","The Cider House Rules","http://www.imdb.com/name/nm0000323/","Best Supporting Actor",2000,1,4,1,7,28,126,1,0,0,1,0,"December",1,0,0,1,0,1,1,1,1,57.545092,24,"PG-13",1,67,0,0,1,0,"White","Straight","Great Britain",1,1,0,0,1,0,0
"The Client Best Actress","Susan Sarandon","http://www.imdb.com/title/tt0109446/","The Client","http://www.imdb.com/name/nm0000215/","Best Actress",1995,0,3,0,3,3,119,1,0,0,0,0,"July",0,1,0,0,0,0,0,0,0,92.115211,45,"PG-13",1,49,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"The Color of Money Best Actor","Paul Newman","http://www.imdb.com/title/tt0090863/","The Color of Money","http://www.imdb.com/name/nm0000056/","Best Actor",1987,1,7,0,4,6,119,1,0,0,0,0,"October",0,0,0,NA,0,1,0,0,0,52.293982,10,"R",1,62,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,NA
"The Color of Money Best Supporting Actress","Mary Elizabeth Mastrantonio","http://www.imdb.com/title/tt0090863/","The Color of Money","http://www.imdb.com/name/nm0001512/","Best Supporting Actress",1987,0,0,0,4,6,119,1,0,0,0,0,"October",0,0,0,NA,0,1,0,0,0,52.293982,10,"R",1,29,0,0,0,1,"White","Straight","United States",0,1,0,1,0,1,NA
"The Color Purple Best Actress","Whoopi Goldberg","http://www.imdb.com/title/tt0088939/","The Color Purple","http://www.imdb.com/name/nm0000155/","Best Actress",1986,0,0,0,14,9,154,1,0,0,0,0,"December",0,0,1,NA,1,1,0,0,1,94.175854,15,"PG-13",1,31,0,0,1,1,"Black","Straight","United States",1,0,1,1,0,0,NA
"The Color Purple Best Picture",NA,"http://www.imdb.com/title/tt0088939/","The Color Purple",NA,"Best Picture",1986,0,NA,NA,14,9,154,1,0,0,0,0,"December",0,0,0,NA,1,1,0,0,1,94.175854,15,"PG-13",1,NA,0,0,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA
"The Color Purple Best Supporting Actress","Margaret Avery","http://www.imdb.com/title/tt0088939/","The Color Purple","http://www.imdb.com/name/nm0001923/","Best Supporting Actress",1986,0,0,0,14,9,154,1,0,0,0,0,"December",0,0,0,NA,1,1,0,0,1,94.175854,15,"PG-13",1,42,0,0,1,1,"Black","Straight","United States",1,0,1,1,0,0,NA
"The Color Purple Best Supporting Actress","Oprah Winfrey","http://www.imdb.com/title/tt0088939/","The Color Purple","http://www.imdb.com/name/nm0001856/","Best Supporting Actress",1986,0,0,0,14,9,154,1,0,0,0,0,"December",0,0,0,NA,1,1,0,0,1,94.175854,15,"PG-13",1,32,0,0,1,1,"Black","Straight","United States",1,0,1,1,0,0,NA
"The Constant Gardener Best Supporting Actress","Rachel Weisz","http://www.imdb.com/title/tt0387131/","The Constant Gardener","http://www.imdb.com/name/nm0001838/","Best Supporting Actress",2006,1,0,0,23,45,129,1,0,0,0,0,"August",0,0,1,1,0,1,1,0,0,33.579797,25,"R",1,36,0,0,1,1,"White","Straight","Great Britain",0,1,0,0,1,1,0
"The Contender Best Actress","Joan Allen","http://www.imdb.com/title/tt0208874/","The Contender","http://www.imdb.com/name/nm0000260/","Best Actress",2001,0,2,0,1,19,126,1,0,0,0,0,"October",1,0,0,0,0,0,0,0,0,17.872723,20,"R",0,45,0,0,1,1,"White","Straight","United States",0,1,0,1,0,1,0
"The Contender Best Supporting Actor","Jeff Bridges","http://www.imdb.com/title/tt0208874/","The Contender","http://www.imdb.com/name/nm0000313/","Best Supporting Actor",2001,0,3,0,1,19,126,1,0,0,0,0,"October",1,0,0,0,0,0,0,0,0,17.872723,20,"R",0,52,0,0,1,1,"White","Straight","United States",0,1,0,1,0,1,0
"The Conversation Best Picture",NA,"http://www.imdb.com/title/tt0071360/","The Conversation",NA,"Best Picture",1975,0,NA,NA,14,11,113,1,0,0,0,0,"April",0,0,0,NA,0,1,0,0,1,4.42,1.6,"PG",0,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"The Cooler Best Supporting Actor","Alec Baldwin","http://www.imdb.com/title/tt0318374/","The Cooler","http://www.imdb.com/name/nm0000285/","Best Supporting Actor",2004,0,0,0,11,19,101,1,0,0,1,0,"November",1,0,0,0,0,0,0,0,0,8.291572,4,"R",0,46,0,0,0,1,"White","Straight","United States",1,1,0,1,0,1,0
"The Crucible Best Supporting Actress","Joan Allen","http://www.imdb.com/title/tt0115988/","The Crucible","http://www.imdb.com/name/nm0000260/","Best Supporting Actress",1997,0,1,0,7,11,124,1,0,1,0,0,"November",0,0,0,0,0,1,0,0,0,7.343114,NA,"PG-13",1,41,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,1
"The Crying Game Best Actor","Stephen Rea","http://www.imdb.com/title/tt0104036/","The Crying Game","http://www.imdb.com/name/nm0001653/","Best Actor",1993,0,0,0,27,24,112,1,0,0,1,0,"November",1,0,0,NA,0,1,1,1,1,62.548947,4,"R",0,47,1,0,0,1,"White","Straight","Ireland",1,1,0,0,0,1,NA
"The Crying Game Best Director","Neil Jordan","http://www.imdb.com/title/tt0104036/","The Crying Game","http://www.imdb.com/name/nm0001403/","Best Director",1993,0,0,0,27,24,112,1,0,0,1,0,"November",1,0,0,NA,0,1,1,1,1,62.548947,4,"R",0,43,1,0,0,1,"White","Straight","Ireland",1,1,0,0,0,1,NA
"The Crying Game Best Picture",NA,"http://www.imdb.com/title/tt0104036/","The Crying Game",NA,"Best Picture",1993,0,NA,NA,27,24,112,1,0,0,1,0,"November",1,0,0,NA,0,1,1,1,1,62.548947,4,"R",0,NA,1,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"The Crying Game Best Supporting Actor","Jaye Davidson","http://www.imdb.com/title/tt0104036/","The Crying Game","http://www.imdb.com/name/nm0001109/","Best Supporting Actor",1993,0,0,0,27,24,112,1,0,0,1,0,"November",1,0,0,NA,0,1,1,1,1,62.548947,4,"R",0,25,1,0,0,1,"Multiracial","Gay","United States",1,0,0,1,0,1,NA
"The Curious Case of Benjamin Button Best Actor","Brad Pitt","http://www.imdb.com/title/tt0421715/","The Curious Case of Benjamin Button","http://www.imdb.com/name/nm0000093/","Best Actor",2009,0,1,0,42,81,166,1,0,0,1,0,"December",0,0,0,0,0,1,1,1,1,127.509326,150,"PG-13",0,46,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,0
"The Curious Case of Benjamin Button Best Director","David Fincher","http://www.imdb.com/title/tt0421715/","The Curious Case of Benjamin Button","http://www.imdb.com/name/nm0000399/","Best Director",2009,0,0,0,42,81,166,1,0,0,1,0,"December",0,0,0,0,0,1,1,1,1,127.509326,150,"PG-13",0,47,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,0
"The Curious Case of Benjamin Button Best Picture",NA,"http://www.imdb.com/title/tt0421715/","The Curious Case of Benjamin Button",NA,"Best Picture",2009,0,NA,NA,42,81,166,1,0,0,1,0,"December",0,0,0,0,0,1,1,1,1,127.509326,150,"PG-13",0,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,0
"The Curious Case of Benjamin Button Best Supporting Actress","Taraji P. Henson","http://www.imdb.com/title/tt0421715/","The Curious Case of Benjamin Button","http://www.imdb.com/name/nm0378245/","Best Supporting Actress",2009,0,0,0,42,81,166,1,0,0,1,0,"December",0,0,0,0,0,1,1,1,1,127.509326,150,"PG-13",0,39,0,0,0,0,"Black","Straight","United States",1,0,1,1,0,0,0
"The Dark Knight Best Supporting Actor","Heath Ledger","http://www.imdb.com/title/tt0468569/","The Dark Knight","http://www.imdb.com/name/nm0005132/","Best Supporting Actor",2009,1,1,0,94,69,152,1,0,0,0,1,"July",0,1,1,1,0,0,1,0,0,533.345358,185,"PG-13",1,30,0,0,0,1,"White","Straight","Australia",0,1,0,0,0,0,1
"The Day of the Locust Best Supporting Actor","Burgess Meredith","http://www.imdb.com/title/tt0072848/","The Day of the Locust","http://www.imdb.com/name/nm0580565/","Best Supporting Actor",1976,0,0,0,2,4,144,1,0,0,0,0,"May",0,0,0,NA,0,0,0,0,0,NA,NA,NA,1,69,0,0,0,0,"White","Straight","United States",0,1,0,1,0,NA,NA
"The Deer Hunter Best Actor","Robert De Niro","http://www.imdb.com/title/tt0077416/","The Deer Hunter","http://www.imdb.com/name/nm0000134/","Best Actor",1979,0,2,1,21,17,182,1,0,0,0,0,"December",0,0,0,NA,1,1,1,1,1,48.979328,15,"R",0,36,0,1,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
"The Deer Hunter Best Director","Michael Cimino","http://www.imdb.com/title/tt0077416/","The Deer Hunter","http://www.imdb.com/name/nm0001047/","Best Director",1979,1,0,0,21,17,182,1,0,0,0,0,"December",0,0,1,NA,1,1,1,1,1,48.979328,15,"R",0,40,0,1,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
"The Deer Hunter Best Picture",NA,"http://www.imdb.com/title/tt0077416/","The Deer Hunter",NA,"Best Picture",1979,1,NA,NA,21,17,182,1,0,0,0,0,"December",0,0,0,NA,1,1,1,1,1,48.979328,15,"R",0,NA,0,1,0,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"The Deer Hunter Best Supporting Actor","Christopher Walken","http://www.imdb.com/title/tt0077416/","The Deer Hunter","http://www.imdb.com/name/nm0000686/","Best Supporting Actor",1979,1,0,0,21,17,182,1,0,0,0,0,"December",0,0,0,NA,1,1,1,1,1,48.979328,15,"R",0,36,0,1,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
"The Deer Hunter Best Supporting Actress","Meryl Streep","http://www.imdb.com/title/tt0077416/","The Deer Hunter","http://www.imdb.com/name/nm0000658/","Best Supporting Actress",1979,0,0,0,21,17,182,1,0,0,0,0,"December",0,0,0,NA,1,1,1,1,1,48.979328,15,"R",0,30,0,1,0,1,"White","Straight","United States",1,1,0,1,0,1,NA
"The Departed Best Director","Martin Scorsese","http://www.imdb.com/title/tt0407887/","The Departed","http://www.imdb.com/name/nm0000217/","Best Director",2007,1,7,0,63,62,151,1,0,0,0,0,"September",0,0,1,0,1,1,1,1,1,132.384315,90,"R",0,65,1,0,1,1,"White","Straight","United States",0,1,0,1,0,1,1
"The Departed Best Picture",NA,"http://www.imdb.com/title/tt0407887/","The Departed",NA,"Best Picture",2007,1,NA,NA,63,62,151,1,0,0,0,0,"September",0,0,0,0,1,1,1,1,1,132.384315,90,"R",0,NA,1,0,1,1,NA,NA,NA,0,NA,NA,NA,NA,1,1
"The Departed Best Supporting Actor","Mark Wahlberg","http://www.imdb.com/title/tt0407887/","The Departed","http://www.imdb.com/name/nm0000242/","Best Supporting Actor",2007,0,0,0,63,62,151,1,0,0,0,0,"September",0,0,0,0,1,1,1,1,1,132.384315,90,"R",0,36,1,0,1,1,"White","Straight","United States",0,1,0,1,0,1,0
"The Descendants Best Actor","George Clooney","http://www.imdb.com/title/tt1033575/","The Descendants","http://www.imdb.com/name/nm0000123/","Best Actor",2012,0,5,1,51,82,115,1,1,0,0,0,"November",1,0,1,0,0,1,1,1,1,82.58416,NA,"R",1,51,1,1,0,0,"White","Straight","United States",1,1,0,1,0,1,1
"The Descendants Best Director","Alexander Payne","http://www.imdb.com/title/tt1033575/","The Descendants","http://www.imdb.com/name/nm0668247/","Best Director",2012,0,3,1,51,82,115,1,1,0,0,0,"November",1,0,0,0,0,1,1,1,1,82.58416,NA,"R",1,51,1,1,0,0,"White","Straight","United States",1,1,0,1,0,1,0
"The Descendants Best Picture",NA,"http://www.imdb.com/title/tt1033575/","The Descendants",NA,"Best Picture",2012,0,NA,NA,51,82,115,1,1,0,0,0,"November",1,0,1,0,0,1,1,1,1,82.58416,NA,"R",1,NA,1,1,0,0,NA,NA,NA,1,NA,NA,NA,NA,1,0
"The Devil Wears Prada Best Actress","Meryl Streep","http://www.imdb.com/title/tt0458352/","The Devil Wears Prada","http://www.imdb.com/name/nm0000658/","Best Actress",2007,0,13,2,14,28,109,1,1,0,1,0,"June",0,0,0,0,0,0,0,0,0,124.74046,35,"PG-13",1,58,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,0
"The Diving Bell and the Butterfly Best Director","Julian Schnabel","http://www.imdb.com/title/tt0401383/","The Diving Bell and the Butterfly","http://www.imdb.com/name/nm0773603/","Best Director",2008,0,0,0,56,41,112,1,0,1,0,0,"November",1,0,1,0,0,1,1,1,0,6.003227,NA,"PG-13",1,57,0,0,0,0,"White","Straight","United States",1,1,0,1,0,0,0
"The Dresser Best Actor","Albert Finney","http://www.imdb.com/title/tt0085461/","The Dresser","http://www.imdb.com/name/nm0001215/","Best Actor",1984,0,2,0,5,12,118,1,0,0,0,0,"December",0,0,1,NA,0,1,0,1,1,5.310748,NA,"PG",0,48,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,0,NA
"The Dresser Best Actor","Tom Courtenay","http://www.imdb.com/title/tt0085461/","The Dresser","http://www.imdb.com/name/nm0183822/","Best Actor",1984,0,1,0,5,12,118,1,0,0,0,0,"December",0,0,1,NA,0,1,0,1,1,5.310748,NA,"PG",0,47,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,0,NA
"The Dresser Best Director","Peter Yates","http://www.imdb.com/title/tt0085461/","The Dresser","http://www.imdb.com/name/nm0946811/","Best Director",1984,0,2,0,5,12,118,1,0,0,0,0,"December",0,0,0,NA,0,1,0,1,1,5.310748,NA,"PG",0,55,0,0,0,0,"White","Straight","Great Britain",1,1,0,0,1,0,NA
"The Dresser Best Picture",NA,"http://www.imdb.com/title/tt0085461/","The Dresser",NA,"Best Picture",1984,0,NA,NA,5,12,118,1,0,0,0,0,"December",0,0,0,NA,0,1,0,1,1,5.310748,NA,"PG",0,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA
"The Elephant Man Best Actor","John Hurt","http://www.imdb.com/title/tt0080678/","The Elephant Man","http://www.imdb.com/name/nm0000457/","Best Actor",1981,0,1,0,10,13,124,1,0,1,0,0,"October",0,1,0,NA,0,1,1,1,1,26.010864,5,"PG",1,41,0,0,0,0,"White","Straight","Great Britain",0,1,0,0,1,0,NA
"The Elephant Man Best Director","David Lynch","http://www.imdb.com/title/tt0080678/","The Elephant Man","http://www.imdb.com/name/nm0000186/","Best Director",1981,0,0,0,10,13,124,1,0,1,0,0,"October",0,0,0,NA,0,1,1,1,1,26.010864,5,"PG",1,35,0,0,0,0,"White","Straight","United States",0,1,0,1,0,0,NA
"The Elephant Man Best Picture",NA,"http://www.imdb.com/title/tt0080678/","The Elephant Man",NA,"Best Picture",1981,0,NA,NA,10,13,124,1,0,1,0,0,"October",0,1,0,NA,0,1,1,1,1,26.010864,5,"PG",1,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"The Emigrants Best Actress","Liv Ullmann","http://www.imdb.com/title/tt0067919/","The Emigrants","http://www.imdb.com/name/nm0880521/","Best Actress",1973,0,0,0,8,3,191,1,0,0,0,0,"September",0,0,1,NA,0,1,0,1,1,NA,NA,NA,1,35,0,0,1,0,"White","Straight","Norway",0,1,0,0,0,NA,NA
"The Emigrants Best Director","Jan Troell","http://www.imdb.com/title/tt0067919/","The Emigrants","http://www.imdb.com/name/nm0873296/","Best Director",1973,0,0,0,8,3,191,1,0,0,0,0,"September",0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,42,0,0,1,0,"White","Straight","Sweden",0,1,0,0,0,NA,NA
"The Emigrants Best Picture",NA,"http://www.imdb.com/title/tt0067919/","The Emigrants",NA,"Best Picture",1973,0,NA,NA,8,3,191,1,0,0,0,0,"September",0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,0,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"The End of the Affair Best Actress","Julianne Moore","http://www.imdb.com/title/tt0172396/","The End of the Affair","http://www.imdb.com/name/nm0000194/","Best Actress",2000,0,1,0,3,22,102,1,0,0,1,0,"December",0,0,0,0,0,0,0,0,0,10.827816,23,"R",1,40,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,0
"The English Patient Best Actor","Ralph Fiennes","http://www.imdb.com/title/tt0116209/","The English Patient","http://www.imdb.com/name/nm0000146/","Best Actor",1997,0,1,0,47,39,162,1,0,0,1,0,"November",0,0,0,0,1,1,1,1,1,78.676425,27,"R",1,35,0,1,0,1,"White","Straight","Great Britain",1,1,0,0,1,1,0
"The English Patient Best Actress","Kristin Scott Thomas","http://www.imdb.com/title/tt0116209/","The English Patient","http://www.imdb.com/name/nm0000218/","Best Actress",1997,0,0,0,47,39,162,1,0,0,1,0,"November",0,0,0,0,1,1,1,1,1,78.676425,27,"R",1,37,0,1,0,1,"White","Straight","Great Britain",1,1,0,0,1,1,0
"The English Patient Best Director","Anthony Minghella","http://www.imdb.com/title/tt0116209/","The English Patient","http://www.imdb.com/name/nm0005237/","Best Director",1997,1,0,0,47,39,162,1,0,0,1,0,"November",0,0,0,0,1,1,1,1,1,78.676425,27,"R",1,43,0,1,0,1,"White","Straight","Great Britain",1,1,0,0,1,1,1
"The English Patient Best Picture",NA,"http://www.imdb.com/title/tt0116209/","The English Patient",NA,"Best Picture",1997,1,NA,NA,47,39,162,1,0,0,1,0,"November",0,1,1,0,1,1,1,1,1,78.676425,27,"R",1,NA,0,1,0,1,NA,NA,NA,1,NA,NA,NA,NA,1,0
"The English Patient Best Supporting Actress","Juliette Binoche","http://www.imdb.com/title/tt0116209/","The English Patient","http://www.imdb.com/name/nm0000300/","Best Supporting Actress",1997,1,0,0,47,39,162,1,0,0,1,0,"November",0,1,0,0,1,1,1,1,1,78.676425,27,"R",1,33,0,1,0,1,"White","Straight","France",1,1,0,0,0,1,0
"The Exorcist Best Actress","Ellen Burstyn","http://www.imdb.com/title/tt0070047/","The Exorcist","http://www.imdb.com/name/nm0000995/","Best Actress",1974,0,1,0,13,14,122,0,0,0,0,0,"June",0,0,0,NA,0,1,1,1,1,193,12,"R",1,42,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Exorcist Best Director","William Friedkin","http://www.imdb.com/title/tt0070047/","The Exorcist","http://www.imdb.com/name/nm0001243/","Best Director",1974,0,1,1,13,14,122,0,0,0,0,0,"June",0,0,1,NA,0,1,1,1,1,193,12,"R",1,39,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Exorcist Best Picture",NA,"http://www.imdb.com/title/tt0070047/","The Exorcist",NA,"Best Picture",1974,0,NA,NA,13,14,122,0,0,0,0,0,"June",0,0,1,NA,0,1,1,1,1,193,12,"R",1,NA,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA
"The Exorcist Best Supporting Actor","Jason Miller","http://www.imdb.com/title/tt0070047/","The Exorcist","http://www.imdb.com/name/nm0588553/","Best Supporting Actor",1974,0,0,0,13,14,122,0,0,0,0,0,"June",0,0,0,NA,0,1,1,1,1,193,12,"R",1,35,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Exorcist Best Supporting Actress","Linda Blair","http://www.imdb.com/title/tt0070047/","The Exorcist","http://www.imdb.com/name/nm0000304/","Best Supporting Actress",1974,0,0,0,13,14,122,0,0,0,0,0,"June",0,0,1,NA,0,1,1,1,1,193,12,"R",1,15,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Fabulous Baker Boys Best Actress","Michelle Pfeiffer","http://www.imdb.com/title/tt0097322/","The Fabulous Baker Boys","http://www.imdb.com/name/nm0000201/","Best Actress",1990,0,1,0,17,6,114,1,0,0,1,0,"October",0,0,1,NA,0,0,1,0,0,18.428904,NA,"R",0,32,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Field Best Actor","Richard Harris","http://www.imdb.com/title/tt0099566/","The Field","http://www.imdb.com/name/nm0001321/","Best Actor",1991,0,1,0,3,NA,107,1,0,0,0,0,"December",0,0,0,NA,0,0,0,0,0,1.494399,NA,"PG-13",1,61,0,0,0,0,"White","Straight","Ireland",1,1,0,0,0,0,NA
"The Fighter Best Director","David O. Russell","http://www.imdb.com/title/tt0964517/","The Fighter","http://www.imdb.com/name/nm0751102/","Best Director",2011,0,0,0,42,55,116,1,0,1,0,0,"December",0,0,0,0,0,1,1,1,1,93.617009,25,"R",0,53,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,0
"The Fighter Best Picture",NA,"http://www.imdb.com/title/tt0964517/","The Fighter",NA,"Best Picture",2011,0,NA,NA,42,55,116,1,0,1,0,0,"December",0,0,0,0,0,1,1,1,1,93.617009,25,"R",0,NA,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,1,0
"The Fighter Best Supporting Actor","Christian Bale","http://www.imdb.com/title/tt0964517/","The Fighter","http://www.imdb.com/name/nm0000288/","Best Supporting Actor",2011,1,0,0,42,55,116,1,0,1,0,0,"December",0,0,1,1,0,1,1,1,1,93.617009,25,"R",0,37,0,0,0,0,"White","Straight","England [1]Executive summary: The Dark Knight",1,1,0,0,0,1,1
"The Fighter Best Supporting Actress","Melissa Leo","http://www.imdb.com/title/tt0964517/","The Fighter","http://www.imdb.com/name/nm0502425/","Best Supporting Actress",2011,1,1,0,42,55,116,1,0,1,0,0,"December",0,0,1,1,0,1,1,1,1,93.617009,25,"R",0,51,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,1
"The Fighter Best Supporting Actress","Amy Adams","http://www.imdb.com/title/tt0964517/","The Fighter","http://www.imdb.com/name/nm0010736/","Best Supporting Actress",2011,0,2,0,42,55,116,1,0,1,0,0,"December",0,0,1,1,0,1,1,1,1,93.617009,25,"R",0,37,0,0,0,0,"White","Straight","United States",1,1,0,1,0,1,1
"The Firm Best Supporting Actress","Holly Hunter","http://www.imdb.com/title/tt0106918/","The Firm","http://www.imdb.com/name/nm0000456/","Best Supporting Actress",1994,0,1,0,2,4,154,1,0,0,0,0,"June",0,0,0,NA,0,0,0,0,0,158.348367,42,"R",1,36,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
"The Fisher King Best Actor","Robin Williams","http://www.imdb.com/title/tt0101889/","The Fisher King","http://www.imdb.com/name/nm0000245/","Best Actor",1992,0,2,0,16,20,137,1,1,0,0,0,"September",0,0,0,NA,0,1,0,0,0,41.895491,NA,"R",0,41,0,0,0,0,"White","Straight","United States",0,1,0,1,0,1,NA
